Sig Name,Drive F,Frame 128552,
Format,Mag,Scaling,EU

Hz,V
       7.010742,      0.0481223
       7.012539,     0.04832765
       7.014375,     0.04837591
       7.016211,     0.04826178
       7.018047,     0.04817796
       7.019883,     0.04828755
       7.021719,     0.04846162
       7.023555,     0.04865915
       7.025391,     0.04885779
       7.027187,       0.048889
       7.029024,     0.04899413
       7.030859,     0.04913079
       7.032695,     0.04926626
       7.034531,     0.04947888
       7.036367,     0.04952874
       7.038203,     0.04947086
       7.040039,     0.04957002
       7.041875,     0.04970203
       7.043672,     0.04988751
       7.045508,     0.05008101
       7.047344,     0.05029827
        7.04918,     0.05054124
       7.051016,     0.05071306
       7.052852,     0.05082521
       7.054688,     0.05097334
       7.056523,     0.05107454
       7.058321,     0.05122536
       7.060156,     0.05147486
       7.061992,      0.0516577
       7.063828,     0.05176503
       7.065664,     0.05187961
         7.0675,     0.05212654
       7.069336,     0.05231984
       7.071172,     0.05247236
       7.072969,     0.05264586
       7.074805,     0.05283146
       7.076641,     0.05299639
       7.078476,     0.05299929
       7.080313,     0.05293658
       7.082149,     0.05298831
       7.083984,     0.05323448
        7.08582,     0.05364478
       7.087656,     0.05394224
       7.089453,     0.05407356
       7.091289,     0.05420025
       7.093125,     0.05449997
       7.094981,     0.05472366
       7.096777,      0.0548603
       7.098613,     0.05494356
       7.100449,      0.0549404
       7.102285,     0.05497789
       7.104121,     0.05508336
       7.105957,      0.0554335
       7.107793,       0.055828
       7.109629,     0.05610157
       7.111426,     0.05609659
       7.113262,     0.05586038
       7.115098,      0.0557551
       7.116934,     0.05589509
        7.11877,     0.05639459
       7.120605,     0.05716236
       7.122441,     0.05785521
       7.124278,     0.05797684
       7.126113,     0.05733602
        7.12791,     0.05626161
       7.129746,     0.05532287
       7.131582,     0.05562002
       7.133418,     0.05772136
       7.135254,     0.06066504
        7.13709,     0.06248153
       7.138926,     0.06063563
       7.140762,     0.05516877
       7.142559,     0.04992794
       7.144394,     0.04920965
       7.146231,     0.05575916
       7.148067,      0.0694323
       7.149902,     0.08401759
       7.151738,     0.08281009
       7.153574,     0.07481603
        7.15541,     0.06933586
       7.157207,     0.06626186
       7.159043,     0.06436998
       7.160879,     0.06313967
       7.162715,     0.06224683
