Group Signal ,Sx,Frame 61983,
Format,Mag/Phase,Scaling,EU
Signals,S:1,,S:3,
Chan,1,,3,
Chan Name,I_001,,I_003,
Point,0 X,,0 X,

Hz,g,deg,mm/s,deg
Scaling,Mag,Phase,Mag,Phase
       4.361377,     0.05001986,              0,       237.5437,      -109.5922
        4.36333,     0.05008746,              0,       241.7695,      -109.1106
       4.365283,     0.05004548,              0,       241.4845,      -108.1859
       4.367236,     0.05003526,              0,       241.3594,      -107.8538
       4.369189,     0.04989199,              0,       238.1439,      -110.3817
       4.371142,     0.05008854,              0,       245.6835,      -111.4282
       4.373096,     0.05017352,              0,       255.2906,      -108.8651
       4.375049,     0.04998776,              0,       247.7932,      -106.7364
       4.377002,     0.04988975,              0,       240.7273,       -109.666
       4.378955,     0.05015157,              0,       254.3048,      -110.9033
       4.380908,      0.0501604,              0,       261.3488,      -108.4576
       4.382861,     0.04994455,              0,       253.3517,      -107.5102
       4.384814,     0.04990951,              0,       246.2909,      -109.6325
       4.386767,     0.05005676,              0,       255.1866,      -112.3179
       4.388721,     0.05024022,              0,       271.8324,      -110.2957
       4.390674,     0.05005112,              0,       266.8892,      -107.1872
       4.392627,     0.04994455,              0,        259.742,      -106.8528
        4.39458,     0.05000266,              0,        259.364,       -108.706
       4.396533,     0.05001205,              0,       263.9791,      -110.5933
       4.398486,     0.05012906,              0,       272.4174,       -109.987
       4.400459,     0.05006096,              0,       271.5801,      -109.0055
       4.402412,     0.04998533,              0,       268.3333,      -108.7079
       4.404356,     0.04998145,              0,       268.8224,      -110.3075
       4.406309,     0.05007878,              0,       274.9997,      -111.3212
       4.408262,      0.0501284,              0,       280.6491,      -110.0156
       4.410215,     0.05004302,              0,        279.104,      -109.3295
       4.412168,     0.05005004,              0,       279.0748,      -109.6115
       4.414121,     0.05005325,              0,       283.5033,      -109.9727
       4.416074,     0.05008967,              0,       287.1142,      -108.7429
       4.418027,     0.05002569,              0,       288.9879,      -108.5647
       4.419981,     0.04998111,              0,       285.3034,      -108.1246
       4.421934,     0.04999204,              0,       284.5973,      -109.5257
       4.423887,     0.05008489,              0,       290.9673,      -110.2639
        4.42584,     0.05007949,              0,       294.1283,       -110.002
       4.427793,     0.05006886,              0,       295.2568,      -109.9676
       4.429746,     0.05000738,              0,       295.1986,      -109.6673
       4.431699,     0.05004203,              0,       296.9557,       -109.816
       4.433652,     0.05001843,              0,       297.3045,       -110.706
       4.435606,     0.05010108,              0,       304.2983,      -110.5806
       4.437559,     0.05008018,              0,       305.6743,       -109.391
       4.439512,     0.04999788,              0,         303.46,      -109.4735
       4.441465,     0.05002456,              0,       305.1198,       -110.414
       4.443418,     0.05007672,              0,       308.4222,      -110.3638
       4.445371,     0.04998771,              0,       305.7838,      -110.8812
       4.447324,     0.04998505,              0,       308.3196,       -112.577
       4.449277,     0.05016398,              0,       317.2453,      -111.9969
       4.451231,     0.05012422,              0,       319.4073,      -110.3425
       4.453184,     0.04991148,              0,       312.2094,      -110.6289
       4.455137,     0.04997029,              0,       313.6136,      -112.5352
        4.45709,     0.05014046,              0,       324.9983,      -112.7092
       4.459043,     0.05012857,              0,        327.125,      -110.7562
       4.460996,     0.05000961,              0,       325.4859,      -110.5123
       4.462949,     0.05005143,              0,       327.6923,      -110.1105
       4.464902,     0.04997809,              0,       325.3929,      -110.0932
       4.466856,     0.05005368,              0,        325.871,       -110.716
       4.468818,      0.0500073,              0,       329.6606,      -111.7708
       4.470771,     0.05011743,              0,       337.2787,      -111.2593
       4.472724,     0.05009263,              0,       339.9906,      -110.2348
       4.474678,     0.05001579,              0,       337.4445,      -110.0501
       4.476631,      0.0500024,              0,       338.0701,      -110.7437
       4.478584,     0.04999653,              0,       339.3478,      -111.2271
       4.480537,     0.05001742,              0,       340.7225,      -112.0691
        4.48249,     0.05002027,              0,       345.4622,       -112.709
       4.484443,     0.05012403,              0,       351.0279,      -112.0096
       4.486396,      0.0500685,              0,       352.2914,       -111.212
       4.488349,      0.0499394,              0,       347.6822,      -111.4884
       4.490303,     0.05007832,              0,       352.8365,      -112.2454
       4.492256,     0.05009103,              0,       358.0036,      -112.1162
       4.494209,      0.0500313,              0,       358.2228,      -111.4802
       4.496162,      0.0500052,              0,       356.4719,      -111.2113
       4.498115,     0.04999096,              0,       357.4435,      -112.3849
       4.500068,     0.05002025,              0,       361.9041,      -113.3847
       4.502021,     0.05007928,              0,       366.5212,      -113.6111
       4.503974,     0.05013055,              0,       371.5404,      -112.4039
       4.505928,     0.05003603,              0,       370.1804,      -111.5266
       4.507881,     0.05003688,              0,       370.1154,      -111.6698
       4.509834,      0.0501431,              0,       377.8065,       -111.588
       4.511787,     0.05010826,              0,       379.2148,      -110.0215
        4.51374,     0.04990189,              0,       374.1409,      -110.5544
       4.515693,     0.04996687,              0,       375.0179,      -112.4709
       4.517646,     0.05002571,              0,       380.7081,        -113.29
       4.519599,     0.05005233,              0,       382.9955,      -113.6028
       4.521553,     0.05005739,              0,       386.6507,      -113.7945
       4.523506,     0.05019623,              0,       396.0255,      -112.9499
       4.525459,     0.05008516,              0,       395.8111,      -111.9891
       4.527412,     0.05006381,              0,       397.4755,      -111.5665
       4.529365,     0.05005992,              0,       396.5924,      -111.4756
       4.531318,     0.04995966,              0,       396.0513,      -112.2958
       4.533271,     0.05003963,              0,       400.6992,      -113.3557
       4.535234,     0.05002844,              0,       403.1299,      -113.4397
       4.537188,     0.05014371,              0,       408.9826,      -112.7891
       4.539141,     0.05009426,              0,       410.8585,      -112.0576
       4.541094,     0.05002912,              0,       409.9367,      -111.9588
       4.543047,     0.04996493,              0,       409.4648,      -112.4673
          4.545,     0.05004523,              0,       412.7434,      -113.2089
       4.546953,     0.05000841,              0,       413.5727,      -113.8509
       4.548906,     0.05010352,              0,       421.0322,      -113.6152
       4.550859,     0.05000889,              0,       418.8253,      -113.8148
       4.552813,     0.05001551,              0,       422.0803,      -114.1936
       4.554766,     0.05007937,              0,       425.7878,      -114.6695
       4.556719,      0.0501086,              0,       430.1149,      -114.1339
       4.558662,     0.05005438,              0,       431.0908,      -113.7265
       4.560625,     0.05004102,              0,       431.8088,      -114.0008
       4.562578,     0.05007781,              0,       436.0756,      -114.0539
       4.564531,     0.05002161,              0,       436.1497,      -114.1244
       4.566484,     0.05007007,              0,       440.1901,      -114.3301
       4.568438,     0.05009396,              0,       443.5242,      -113.5665
       4.570391,     0.05002991,              0,       444.0738,      -113.3416
       4.572344,      0.0499736,              0,       442.7295,       -113.923
       4.574297,     0.05003881,              0,       446.2321,      -114.2895
        4.57625,     0.05005788,              0,       450.2679,      -114.3473
       4.578203,     0.05002083,              0,       452.5278,      -114.3626
       4.580156,     0.05008197,              0,       455.4029,      -114.3812
       4.582109,     0.04998639,              0,        454.617,      -114.6591
       4.584063,     0.05003042,              0,       459.2939,      -115.0232
       4.586016,     0.05005397,              0,       461.3883,      -115.2828
       4.587969,     0.05002555,              0,       465.5685,      -115.5973
       4.589922,     0.05010051,              0,       470.0807,      -115.4177
       4.591875,     0.05012045,              0,       472.2797,      -114.5107
       4.593828,     0.05002066,              0,       469.8425,      -114.1531
       4.595781,     0.04991453,              0,       468.2643,      -115.3348
       4.597734,     0.05002048,              0,       474.3245,      -116.4395
       4.599688,     0.05005989,              0,       479.9739,      -116.4836
        4.60165,     0.05009597,              0,        481.207,      -116.5118
       4.603603,     0.05001644,              0,       483.0225,      -116.7955
       4.605556,     0.05007048,              0,        486.177,      -116.8223
        4.60751,      0.0500247,              0,       487.7202,      -117.2824
       4.609463,     0.05011296,              0,       493.2075,      -117.0247
       4.611416,     0.05013526,              0,       497.5225,      -116.0764
       4.613369,     0.05004863,              0,       496.6756,      -115.3459
       4.615322,     0.04999641,              0,       496.0878,      -115.2719
       4.617275,     0.04997667,              0,       497.3464,       -116.012
       4.619228,     0.05011017,              0,       503.8941,      -115.8435
       4.621181,     0.05015534,              0,       507.9706,      -115.3484
       4.623135,     0.04993675,              0,       503.5816,      -115.5252
       4.625088,       0.049921,              0,       502.4014,      -117.0607
       4.627041,     0.04997138,              0,       507.1035,      -118.5707
       4.628994,     0.05006538,              0,        513.316,      -118.9753
       4.630947,     0.05017821,              0,       521.1219,       -118.405
         4.6329,     0.05009747,              0,       523.1109,      -117.6591
       4.634853,     0.05001425,              0,       520.3129,      -117.5748
       4.636806,     0.05003101,              0,       522.5114,       -117.695
        4.63876,     0.05002119,              0,       525.6625,      -117.9502
       4.640713,     0.04999313,              0,       528.2743,      -118.8027
       4.642666,     0.05003425,              0,       534.8486,       -119.143
       4.644619,     0.05007124,              0,        539.967,      -119.1818
       4.646572,     0.05002693,              0,       542.2233,       -119.386
       4.648525,     0.04996009,              0,         543.45,      -120.0075
       4.650478,     0.04987109,              0,       542.3701,      -121.1205
       4.652431,     0.04995554,              0,       546.9448,      -122.4921
       4.654385,     0.04996806,              0,       550.7206,      -123.1267
       4.656338,     0.05008212,              0,        557.993,      -123.4585
       4.658291,     0.05021849,              0,       564.8539,      -122.3385
       4.660244,      0.0502123,              0,       567.1481,      -120.4719
       4.662197,     0.04998074,              0,       560.3367,      -119.6937
