Group Signal ,Sx,Frame 102951,
Format,Mag/Phase,Scaling,EU
Signals,S:1,,S:3,
Chan,1,,3,
Chan Name,I_001,,I_003,
Point,0 X,,0 X,

Hz,g,deg,mm/s,deg
Scaling,Mag,Phase,Mag,Phase
         6.7342,     0.09985826,              0,       584.3338,      -108.4106
       6.736035,     0.09991847,              0,       585.2972,      -108.8161
       6.737871,      0.1001176,              0,       589.8215,      -108.6873
       6.739707,      0.1004588,              0,       592.5557,      -109.2278
       6.741543,      0.1001484,              0,       593.9514,      -109.4285
        6.74334,     0.09949965,              0,       591.7789,      -109.8681
       6.745176,     0.09909934,              0,       589.8275,      -109.6424
       6.747031,      0.0988846,              0,       590.5145,      -109.1436
       6.748868,     0.09924763,              0,       595.6698,      -108.5562
       6.750664,     0.09983973,              0,       602.9783,      -108.2749
         6.7525,       0.100489,              0,        608.097,      -108.1571
       6.754336,      0.1007359,              0,       614.1316,      -108.6128
       6.756172,      0.1006598,              0,       615.3959,      -109.3521
       6.758008,       0.100178,              0,       615.0072,      -109.7731
       6.759844,     0.09989996,              0,       613.7245,      -110.2204
        6.76168,     0.09997553,              0,       614.6005,      -110.2624
       6.763516,     0.09932221,              0,       614.6379,      -110.2821
       6.765352,     0.09905376,              0,        613.934,      -110.1482
       6.767148,     0.09932167,              0,       617.2171,      -109.5913
       6.768984,     0.09954847,              0,       622.3686,      -109.2083
       6.770821,     0.09996723,              0,       626.5834,      -109.2493
       6.772656,      0.1005161,              0,       632.4525,      -109.1365
       6.774492,       0.100285,              0,       634.9529,      -109.5956
       6.776328,     0.09999816,              0,       634.3191,      -110.0434
       6.778164,     0.09963877,              0,       633.5839,      -110.1093
           6.78,     0.09924359,              0,       632.3721,      -110.0388
       6.781797,     0.09926365,              0,       634.1304,      -109.8354
       6.783633,     0.09949651,              0,       638.3656,      -109.3982
       6.785469,     0.09966505,              0,       643.3218,      -109.3828
       6.787305,      0.1002521,              0,       648.2466,       -109.277
       6.789141,      0.1008512,              0,       655.0877,      -109.3941
       6.790977,       0.100655,              0,       657.5903,      -110.1785
       6.792813,      0.1005341,              0,       658.0527,      -110.6257
       6.794649,      0.1000928,              0,       658.4675,      -111.2163
       6.796445,     0.09981699,              0,       660.7582,      -111.4967
       6.798281,     0.09968185,              0,       659.2672,      -111.5174
       6.800117,     0.09961453,              0,       659.7003,      -111.3871
       6.801953,     0.09938376,              0,       660.3978,      -111.2695
       6.803789,     0.09939552,              0,       662.8378,       -110.904
       6.805625,     0.09965354,              0,       665.1486,       -110.727
       6.807461,     0.09970672,              0,       668.6633,      -110.5023
       6.809297,     0.09972075,              0,       673.3726,      -110.3329
       6.811133,     0.09986436,              0,         675.44,      -110.4199
        6.81293,      0.0999806,              0,       678.7587,      -110.3972
       6.814766,      0.1002692,              0,       681.6196,      -110.5185
       6.816602,      0.1003107,              0,       685.1879,      -110.6719
       6.818438,     0.09994473,              0,       685.0209,      -111.0752
       6.820273,     0.09965688,              0,       686.2209,      -111.1251
        6.82211,     0.09964421,              0,       687.7745,      -111.0132
       6.823946,     0.09967715,              0,       690.1608,      -110.8258
       6.825781,      0.1001254,              0,       693.8376,      -110.8151
       6.827578,      0.1006458,              0,        697.313,      -110.8768
       6.829414,       0.100449,              0,       700.6224,      -111.2633
        6.83125,      0.1000642,              0,       701.4745,      -111.7387
       6.833086,     0.09995846,              0,       701.0374,      -111.8577
       6.834922,     0.09931899,              0,        701.955,      -111.8361
       6.836758,     0.09940578,              0,       703.0204,      -111.7396
       6.838594,       0.100067,              0,       706.7433,      -111.5188
        6.84043,      0.1002387,              0,       711.2783,      -111.5293
       6.842266,       0.100433,              0,       714.6606,      -111.6975
       6.844063,      0.1005557,              0,         718.99,      -111.9481
       6.845899,       0.100076,              0,       719.5692,      -112.2371
       6.847734,     0.09971208,              0,       718.8115,      -112.5604
        6.84957,        0.09976,              0,       720.1796,      -112.4874
